Dealer Name,Dealer Code,Town Name,Purchase Order Number,Order Date,Order Status,Order Subtype,Product Category,Part Number,Product Description,Order Quantity,Order Value,Supplier Code,Invoice Date,Invoice Quantity,Invoice Value,GRN Invoice Number,GRN Invoice Date
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,77235ADH700CS,REAR CENTER COWL NH303M,2,279.08,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,77300AAE300RS,R SIDE COWL BLACK NH 1 TYPE 1,5,2052,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,77300ADH700CS,REAR COWL RIGHT NH303M,2,820.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,77400AAE300RS,L SIDE COWL BLACK NH 1 TYPE 1,5,2052,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,77400ADH700CS,REAR COWL LEFT NH303M,2,820.8,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,81131AAW000S,COV. INNER,1,435.03,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83402ACK000S,PANEL INNER,2,246.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83407KCC902S,CUSHION FR.VISOR,200,1836,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500AAE300RS,R SIDE COVER BLACK NH 1 TYPE 1,2,1234.48,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500AAEB00SS,SET R SIDE COVER BLACK NH-1(T1),1,521.21,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500AAHF00RS,R SIDE COVER BLACK NH-1(T1),1,525.31,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500AAHF00TS,R SIDE COVER BLACK NH-1(T3),1,525.31,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500ACK000TS,R. SIDE COVER (BLACK-3) (W/O I3S),2,1034.22,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500ACK010RS,R. SIDE COVER (BLACK-1),2,901.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500ACK010TS,R. SIDE COVER (BLACK-3),2,901.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83500ADH700CS,RIGHT SIDE COVER NH303M,1,574.56,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83502KCC900S,GROMMET SIDE COVER,40,334,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83551300000S,GROMMET AIR CLN.CASE,40,334,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600AAE300RS,L SIDE COVER BLACK NH 1 TYPE 1,2,1234.48,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600AAEB00SS,SET L SIDE COVER BLACK NH-1(T1),1,521.21,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600AAHF00RS,L SIDE COVER BLACK NH-1(T1),1,525.31,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600AAHF00TS,L SIDE COVER BLACK NH-1(T3),1,525.31,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600ACK000TS,L. SIDE COVER (BLACK-3) (W/O I3S),2,1034.22,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600ACK010RS,L. SIDE COVER (BLACK-1),2,901.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,83600ACK010TS,L. SIDE COVER (BLACK-3),2,901.24,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,88110AAW000S,MIRROR ASSEMBLY RIGHT BACK,1,258.79,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,88120AAW000S,MIRROR ASSEMBLY LEFT BACK,1,258.79,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,90108223000S,SCREW S.STAND PIVOT,20,250.4,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,9281110000S,BOLT'A'BRAKE STOPER,100,918,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,9501471702S,SPRING G MAIN STAND,20,467.4,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,K41412ABAA001S,"KIT, CHAIN SPROCKET",3,1969.92,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,K55912HF100DS,OIL SEAL KIT,10,901.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,K83834AAEAH00SS,KIT STRIPES,5,630.3,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,K83834AAED200SS,KIT STRIPES,10,1260.6,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-318,08-08-2024,SO Generated,STD,HHML Parts,K83834AAEE300RS,KIT STRIPES,10,1920,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH06435ACA000S,BRAKE PAD,3,714.09,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH06455ACA000S,BRAKE PAD,1,205.2,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH15410ACA001S,OIL FILTER CATRIDGE,5,333.9,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH16700RAA000S,UNIT ASSEMBLY FUEL PUMP,1,4760.66,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH17208RAA000S,ELEMENT COMPLETE AIR CLEANER,3,425.76,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH22870RAA000S,CABLE COMPLETE CLUTCH,3,344.73,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH31916ABW801S,SPARK PLUG REK6YCA,5,1518.5,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH33400RAA001S,WINKER ASSEMBLY RIGHT FRONT,1,542.62,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH33450RAA001S,WINKER ASSEMBLY LEFT FRONT,1,542.62,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH35010RAA001HS,KEY SET MATTE SHIELD SILVER,1,1419.17,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH35010RAA001QS,KEY SET MATTE SHIELD GOLD,1,1419.17,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH35150RAA001S,SWITCH ASSEMBLY ENG STOP AND START,1,1293.95,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH36532RAA001S,OXYGEN SENSOR HEATED,1,2212.23,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH40530RAA002S,DRIVE CHAIN,0,0,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-319,08-08-2024,SO Generated,STD,HDX Parts,HDH41201RAA000S,SPROCKET FINAL DRIVEN 39T,1,377.57,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD31850ACP001S,PORTABLE BATTERY CHARGER,1,17060.07,30008,8/22/2024,1,15665.85,11885-03-PGRN-0824-476,8/29/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD35150ACP001S,SW ASSEMBLY THROTTLE AND START,1,1673.78,30008,08-08-2024,1,1522.04,11885-03-PGRN-0824-426,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD35200ACP003S,SWITCH ASSEMBLY WINKER,1,626.1,30008,8/28/2024,1,569.34,11885-03-PGRN-0824-479,8/30/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD45125AAHF0099S,SHOE COMPLETE BRAKE(JB),10,1108.1,30008,8/14/2024,4,399.88,11885-03-PGRN-0824-439,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD45125AAHF0099S,SHOE COMPLETE BRAKE(JB),10,1108.1,30008,8/14/2024,6,599.82,11885-03-PGRN-0824-438,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD45508ACP000S,LEVER SET,1,217.51,30008,8/14/2024,1,196.24,11885-03-PGRN-0824-438,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD52400ACP000S,CUSHION ASSEMBLY REAR,2,2971.3,30008,8/22/2024,2,2680.72,11885-03-PGRN-0824-476,8/29/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-320,08-08-2024,SO Generated,STD,VIDA Parts,VD53178ACP000S,LEVER L HANDLE,3,295.5,30008,8/14/2024,3,266.58,11885-03-PGRN-0824-438,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-321,08-08-2024,SO Generated,STD,HHML Parts,11345AAW000S,DUCT L COVER,1,66.49,30008,08-08-2024,1,59.98,11885-03-PGRN-0824-391,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-321,08-08-2024,SO Generated,STD,HHML Parts,83500ACK000TS,R. SIDE COVER (BLACK-3) (W/O I3S),1,517.11,30008,08-08-2024,1,466.54,11885-03-PGRN-0824-391,08-09-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-322,08-08-2024,SO Generated,VOR,HHML Parts,31304ABZ601S,USB CHARGER,1,488.36,30008,08-12-2024,1,444.09,11885-03-PGRN-0824-414,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-323,08-08-2024,SO Generated,STD,HHML Parts,16100ABS000S,CARBURETTOR ASSY,1,2076.63,23061,08-08-2024,1,2076.63,11885-03-PGRN-0824-390,08-08-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-323,08-08-2024,SO Generated,STD,HHML Parts,17950AAW300S,CABLE COMP. CHOKE,1,139.54,23061,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-323,08-08-2024,SO Generated,STD,HHML Parts,22120AAF401S,CENTER CLUTCH,1,254.62,23061,08-08-2024,1,254.62,11885-03-PGRN-0824-390,08-08-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-323,08-08-2024,SO Generated,STD,HHML Parts,34906447710S,BULB TAIL & STOP LIGHT,10,208.7,23061,08-08-2024,10,208.7,11885-03-PGRN-0824-390,08-08-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,17550ABZ600TS,SET TANK COVER R SIDE MAGM NH 303M,1,1541.47,30008,08-10-2024,1,1390.72,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,17580ABZ600TS,SET TANK COVER RR MAGM NH 303M,1,1125.32,30008,08-10-2024,1,1015.27,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,33400ABZ001S,WINKER ASSY R FR,1,271.31,30008,08-10-2024,1,246.72,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,37113ABZ011S,GLASS ASSY,1,123.55,30008,08-10-2024,1,112.35,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,53200ABZ000S,STEM COMP STEERING,1,1284.56,30008,8/14/2024,1,1158.93,11885-03-PGRN-0824-441,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,61101ABZ000TS,FRONT FENDER (NH-303M),1,1083.46,30008,08-10-2024,1,977.5,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,HHML Parts,77240ABZ600TS,COVER RIGHT SIDE NH-303M,1,425.18,30008,08-10-2024,1,383.6,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-324,08-08-2024,SO Generated,VOR,Seat Cover EL,50435ABZ000TS,ACCESSORIES GRIP REAR RIGHT NH-303M T1,1,334.8,30008,08-10-2024,1,341.69,11885-03-PGRN-0824-417,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-325,08-09-2024,Submitted,STD,HHML Parts,18312ABW200S,ASSY COVER MUFFLER - 1,1,270.87,10765,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-326,08-09-2024,SO Generated,STD,HHML Parts,18312ABW000S,ASSY COVER MUFFLER - 1,1,266.76,11864,08-09-2024,1,266.76,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-328,08-09-2024,SO Generated,VOR,HHML Parts,1831AABW300S,MUFFLER PROTECTOR ASSY,1,329.14,30008,08-10-2024,1,296.95,11885-03-PGRN-0824-418,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-329,08-09-2024,SO Generated,VOR,HHML Parts,24701ACA000S,PEDAL GEAR CHANGE,1,57.46,30008,08-12-2024,1,51.84,11885-03-PGRN-0824-427,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-329,08-09-2024,SO Generated,VOR,HHML Parts,53104AAK900S,WEIGHT STRG HNDL,2,200.28,30008,08-12-2024,2,180.68,11885-03-PGRN-0824-427,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-331,08-10-2024,SO Generated,STD,HHML Parts,13000AAF000S,CRANK SHAFT COMP,2,7596.72,11315,08-10-2024,2,7596.72,11885-03-PGRN-0824-406,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-331,08-10-2024,SO Generated,STD,HHML Parts,61301AAM000S,FRONT COWL (INNER),1,309.44,11315,08-10-2024,1,309.44,11885-03-PGRN-0824-406,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-332,08-10-2024,SO Generated,STD,HHML Parts,14451ABF000S,SHAFT ROCKER ARM,2,98.5,10765,08-10-2024,2,98.5,11885-03-PGRN-0824-408,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-332,08-10-2024,SO Generated,STD,HHML Parts,17910KTN700S,CABLE COMP.THROTTLE,1,88.65,10765,08-10-2024,1,88.65,11885-03-PGRN-0824-408,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-332,08-10-2024,SO Generated,STD,HHML Parts,20K910S,CHAIN SPROCKET KIT (ACHIEVER),1,714.1,10765,08-10-2024,1,714.1,11885-03-PGRN-0824-408,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-332,08-10-2024,SO Generated,STD,HHML Parts,45251KVE901S,DISC FRONT BRAKE,1,1148.3,10765,08-10-2024,1,1148.3,11885-03-PGRN-0824-408,08-10-2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-333,08-10-2024,SO Generated,VOR,HHML Parts,12101KTP900S,CYLINDER,1,1518.49,30008,08-12-2024,1,1369.98,11885-03-PGRN-0824-415,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-333,08-10-2024,SO Generated,VOR,HHML Parts,13101AAL400S,PISTON,1,250.35,30008,08-12-2024,1,225.86,11885-03-PGRN-0824-415,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,24701ACA000S,PEDAL GEAR CHANGE,1,57.46,30008,8/14/2024,1,51.84,11885-03-PGRN-0824-440,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,50702ACA000S,HOLDER PILLION STEP LEFT,1,476.07,30008,8/13/2024,1,429.51,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,53104AAK900S,WEIGHT STRG HNDL,2,200.28,30008,8/16/2024,2,180.68,11885-03-PGRN-0824-435,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,5315BACA000S,HANDLEBAR ASSEMBLY LEFT,1,1887.85,30008,8/13/2024,1,1703.22,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,61000ACA000CS,FENDER FRONT G(D)-008M(F),1,705.89,30008,8/13/2024,1,636.86,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,64500ACA000CS,FAIRING LEFT SIDE G(D)-008M(F),1,952.13,30008,8/13/2024,1,859.02,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,83402ACA000S,PANEL INNER CENTRE,1,62.6,30008,8/13/2024,1,56.47,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-334,08-10-2024,SO Generated,VOR,HHML Parts,88120ACA001S,MIRROR ASSEMBLY L BACK,1,525.93,30008,8/13/2024,1,478.25,11885-03-PGRN-0824-442,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-335,08-10-2024,SO Generated,VOR,HHML Parts,64301ABG200US,"COV FR CENTER A MCBR, RD(BR)-001C",1,525.31,30008,08-12-2024,1,473.94,11885-03-PGRN-0824-428,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-335,08-10-2024,SO Generated,VOR,HHML Parts,64310ABH200US,COVER FR CENTER MCBR RD BR 001C F,1,1749.95,30008,08-12-2024,1,1578.81,11885-03-PGRN-0824-428,8/14/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,11191AAH00099S,GASKET CRANK CASE,5,271.3,30008,08-12-2024,5,246.7,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,11203AAW000S,UNDER RUBBER BUSH REAR CUSHION,3,60.12,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,11394KWS901S,GASKET R CRANK CASE COVER,2,267.14,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,11395ACK00099S,GASKET L CRANK CASE COVER,5,187.85,30008,08-12-2024,5,170.8,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,11395KWS900S,GASKET L CRANK CASE COVER,2,116.88,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,12100ABF000S,CYLINDER COMP,1,2318.77,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,12391ABW800S,GASKET HEAD COVER,2,108.52,30008,0-00-00,,,,0-00-00
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,12391KRM840S,GASKET HEAD COVER,5,208.7,30008,08-12-2024,5,189.8,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,12391KWP900S,GASKET HEAD COVER,2,141.92,30008,08-12-2024,2,129.06,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,13000AAF000S,CRANK SHAFT COMP,5,18991.8,30008,8/13/2024,5,17270.05,11885-03-PGRN-0824-437,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,17910ACL000S,CABLE COMPLETE THROTTLE,7,804.37,30008,08-12-2024,7,725.69,11885-03-PGRN-0824-436,8/19/2024
11885 - AMAN AUTOMOTIVES,11885,GHAZIABAD,11885-03-PLPO-0824-336,08-11-2024,SO Generated,STD,HHML Parts,17920KZN305S,CABLE THROT,1,233.93,30008,08-12-2024,1,211.05,11885-03-PGRN-0824-436,8/19/2024
